"X.0.012.6","X.0.012675675675675676","X0.024","X.0.0942105263157895","X0.6105068493150686","X11.725","X.0.018.3","X0.012.1","X0.026.3","X0.102","inactive"
"-0.013","-0.04387837837837839","0.056","0.2485263157894735","0.8132054794520548","13.904","-0.007","-0.006","0.036","0.112","inactive"
"0.004","0.02021621621621622","0.028","-0.5296052631578946","0.1167123287671233","16.868","0.008","-0.029","0.052","0.106","inactive"
"-0.012","-0.016783783783783784","0.044","-0.5061578947368423","-0.5386986301369866","10.619","-0.008","0.009","0.040","0.104","inactive"
"-0.014","-0.025918918918918916","0.028","2.2579473684210525","0.04461643835616427","15.612","0.004","-0.010","0.046","0.125","inactive"
"-0.005","-0.009729729729729731","-0.003","-0.5944473684210527","-0.28438356164383566","13.014","-0.001","0.011","0.048","0.107","inactive"
"0.003","0.024878378378378373","0.035","-1.9337894736842103","-0.8253013698630136","16.781","0.006","-0.025","0.051","0.107","inactive"
"-0.015","0.011432432432432431","0.042","-0.20228947368421052","0.7306438356164385","10.130","-0.019","0.025","0.022","0.098","inactive"
"-0.012","0.012094594594594594","0.013","-0.5218947368421053","0.8673013698630138","11.636","-0.009","0.024","0.040","0.103","inactive"
"-0.017","-0.12129729729729728","0.048","1.706157894736842","-3.1590958904109594","8.953","-0.004","-0.035","0.020","-0.117","inactive"
"-0.013","-0.014945945945945942","-0.011","-0.36823684210526303","2.0539452054794523","13.090","-0.001","0.025","0.042","0.111","inactive"
"-0.015","-0.008891891891891893","0.040","-0.1952105263157894","0.3848493150684931","10.462","-0.012","0.020","0.037","0.099","inactive"
"-0.009","-0.0053783783783783795","0.013","-0.6185263157894737","0.483945205479452","12.020","-0.014","0.016","0.031","0.103","inactive"
"-0.015","-0.011081081081081084","0.042","0.9628684210526316","1.0672054794520545","10.646","-0.013","0.018","0.038","0.100","inactive"
"-0.001","0.006486486486486493","0.003","0.5359999999999999","1.4877808219178081","15.372","0.001","0.008","0.047","0.098","inactive"
"-0.015","-0.03181081081081081","0.043","0.23921052631578965","0.10732876712328777","10.683","-0.009","-0.000","0.040","0.106","inactive"
"-0.001","0.01241891891891892","0.014","-0.4889473684210527","0.7603698630136988","15.287","0.003","0.015","0.050","0.096","inactive"
"-0.012","-0.0060405405405405425","0.020","-0.44168421052631573","0.1611369863013698","11.483","-0.003","0.020","0.044","0.103","inactive"
"-0.003","0.011094594594594595","0.007","-0.3878947368421053","0.6755068493150685","14.465","0.003","0.016","0.051","0.095","inactive"
"0.003","-0.007716216216216218","0.032","-1.7822631578947368","-0.21564383561643802","16.010","0.009","-0.020","0.050","0.100","inactive"
"-0.009","-0.009905405405405406","0.023","-0.35923684210526313","0.07524657534246573","11.984","-0.009","0.009","0.035","0.102","inactive"
"0.003","0.023405405405405408","0.020","-0.3681578947368422","0.716876712328767","15.876","0.008","0.010","0.050","0.102","inactive"
"-0.006","-0.002054054054054054","-0.009","-0.5645789473684211","0.5043561643835616","13.423","-0.006","0.013","0.040","0.107","inactive"
"-0.007","-0.021081081081081077","0.005","-0.40971052631578947","0.06435616438356168","12.494","-0.003","0.016","0.047","0.105","inactive"
"-0.013","-0.027837837837837828","0.046","0.33534210526315794","-0.5877123287671233","10.439","-0.011","-0.002","0.036","0.107","inactive"
"-0.012","-8.108108108108491e-5","-0.011","0.8117631578947369","-0.7097260273972603","18.597","0.026","-0.048","0.047","0.137","inactive"
"-0.008","3.918918918918923e-4","-0.003","-0.5918421052631582","0.5436164383561645","12.839","-0.006","0.018","0.042","0.106","inactive"
"-0.004","-1.2162162162162126e-4","-0.002","-0.489157894736842","0.4525616438356164","13.951","-0.001","0.015","0.047","0.109","inactive"
"0.003","0.012324324324324329","0.023","-0.6091315789473686","0.4528630136986301","16.444","0.009","-0.031","0.051","0.102","inactive"
"-0.006","-0.10225675675675672","0.064","-0.1800263157894739","-1.3781232876712326","13.579","0.003","-0.006","0.047","0.098","inactive"
"0.007","0.021216216216216218","0.042","-0.3882105263157893","0.7399041095890412","17.871","0.014","-0.022","0.051","0.107","inactive"
"-0.014","-0.020297297297297297","0.043","-0.2792631578947369","0.023767123287671218","9.999","-0.014","0.015","0.036","0.098","inactive"
"-0.010","-0.011054054054054057","0.015","0.9466052631578946","1.2371232876712324","12.443","-0.013","0.013","0.034","0.102","inactive"
"-0.022","-0.11408108108108106","0.050","3.9538684210526327","0.700013698630137","7.230","-0.025","-0.053","-0.010","-0.137","inactive"
"-0.021","-0.16133783783783778","0.040","2.83678947368421","-1.9158219178082188","6.155","-0.017","-0.084","-0.001","-0.181","inactive"
"-0.009","-0.010270270270270271","0.013","-0.5194473684210525","0.43473972602739724","12.335","-0.013","0.013","0.029","0.105","inactive"
"-0.013","-0.09499999999999997","0.045","1.331710526315789","-2.174287671232877","9.188","-0.007","-0.033","0.041","-0.103","inactive"
"-0.010","-0.0525810810810811","0.032","0.121921052631579","-0.6283150684931509","14.333","-0.008","-0.010","0.042","0.109","inactive"
"0.003","1.6216216216215643e-4","0.008","-1.8056842105263158","-1.3880547945205486","16.290","0.016","-0.000","0.052","0.105","inactive"
"0.002","-0.017864864864864872","-0.003","-0.1520263157894737","-0.3530547945205481","16.071","0.008","-0.002","0.051","0.104","inactive"
"-0.011","-0.10858108108108105","0.037","2.0101842105263152","-2.0365479452054798","12.892","0.002","-0.039","0.044","-0.106","inactive"
"-0.009","-0.027581081081081073","0.022","-0.4018421052631579","-0.4744931506849316","12.001","-0.007","0.006","0.039","0.105","inactive"
"-0.010","-0.012067567567567569","0.019","-0.5272894736842105","0.36075342465753424","11.720","-0.014","0.012","0.027","0.102","inactive"
"0.001","-0.03943243243243242","-0.018","0.5736052631578945","-1.3640136986301368","16.153","0.012","-0.015","0.053","0.109","inactive"
"-0.026","-0.17974324324324326","-0.076","5.5974473684210535","0.13332876712328723","-1.675","-0.003","-0.183","-0.014","-0.259","inactive"
"0.001","0.014864864864864862","0.019","-0.635973684210526","0.6623287671232877","15.787","0.007","0.014","0.051","0.100","inactive"
"-0.003","0.005364864864864866","0.005","-0.5530789473684211","0.566986301369863","14.624","0.000","0.014","0.047","0.093","inactive"
"0.003","-0.04916216216216217","-0.013","-0.17192105263157895","-1.3147808219178079","16.380","0.012","-0.013","0.053","0.106","inactive"
"-0.001","-0.07012162162162162","0.002","0.8161052631578948","-0.931178082191781","15.613","0.012","-0.019","0.054","0.107","inactive"
"-0.013","-0.013243243243243245","0.034","-0.23676315789473698","0.30747945205479454","10.772","-0.016","0.015","0.032","0.100","inactive"
"-0.019","-0.04339189189189188","0.071","1.391526315789474","-0.4275479452054795","4.230","-0.048","-0.013","-0.031","-0.091","inactive"
"-0.003","0.005729729729729731","0.005","-0.05802631578947359","0.9310958904109589","14.876","0.000","0.014","0.046","0.093","inactive"
"-0.003","0.0034189189189189188","0.002","-0.11197368421052623","0.7867945205479451","14.400","0.000","0.015","0.049","0.093","inactive"
"-0.003","0.004067567567567567","0.004","-0.4259473684210525","0.6123972602739725","14.616","0.000","0.013","0.046","0.095","inactive"
"-0.018","-0.02436486486486486","0.065","0.11410526315789483","-0.28430136986301374","7.523","-0.027","0.011","0.017","-0.063","inactive"
"-0.003","0.005405405405405406","0.004","-0.30902631578947376","0.6132602739726027","14.381","0.001","0.016","0.051","0.094","inactive"
"-0.006","0.0012432432432432424","-0.011","-0.4144736842105267","0.7537260273972599","13.241","-0.006","0.015","0.038","0.105","inactive"
"-0.018","-0.0372972972972973","0.061","0.25031578947368427","-0.36604109589041095","6.959","-0.043","-0.005","-0.026","-0.078","inactive"
"0.002","0.016945945945945944","0.022","-0.377315789473684","0.8738082191780822","16.275","0.007","0.012","0.049","0.100","inactive"
"-0.004","0.002905405405405405","-0.003","-0.3701578947368422","0.7576164383561647","14.107","-0.003","0.014","0.044","0.092","inactive"
"-0.004","0.004040540540540541","0.003","-0.3096842105263158","0.6266301369863013","14.264","0.001","0.016","0.050","0.094","inactive"
"-0.010","-0.007310810810810811","0.012","-0.30476315789473685","0.5107945205479453","12.137","-0.010","0.015","0.035","0.103","inactive"
"-0.016","-0.01295945945945946","0.047","-0.06707894736842103","0.25061643835616443","9.318","-0.011","0.020","0.038","0.099","inactive"
"-0.006","0.001310810810810811","-0.012","-0.622684210526316","0.512082191780822","13.172","-0.006","0.015","0.040","0.106","inactive"
"-0.032","-0.037148648648648655","0.102","3.7285526315789475","0.3895616438356162","0.815","-0.033","0.003","0.014","-0.094","inactive"
"-0.017","-0.018243243243243237","0.051","-0.16297368421052622","0.04804109589041101","9.174","-0.017","0.016","0.034","0.098","inactive"
"-0.006","0.0013783783783783766","-0.001","-0.2849210526315789","0.6256712328767123","13.562","-0.000","0.018","0.050","0.109","inactive"
"?","?","?","?","?","?","?","?","?","?","inactive"
"-0.001","0.010486486486486488","0.009","-0.4302894736842105","0.6710958904109587","14.883","0.001","0.015","0.048","0.097","inactive"
"-0.023","-0.032945945945945944","0.082","1.0917368421052636","-0.10887671232876715","5.369","-0.027","0.008","0.020","-0.076","inactive"
"-0.010","-0.01743243243243243","0.030","-0.040947368421052656","0.7171643835616435","11.236","-0.015","0.009","0.025","0.099","inactive"
"-0.006","-0.031689189189189185","0.013","0.006631578947368427","0.6214931506849314","13.439","-0.007","0.004","0.038","0.106","inactive"
"0.006","0.014729729729729725","0.037","-0.5632631578947367","0.5301506849315069","17.417","0.013","-0.033","0.052","0.105","inactive"
"-0.002","0.00914864864864865","0.008","-0.3636578947368421","0.669109589041096","15.064","0.001","0.015","0.046","0.096","inactive"
"-0.021","-0.028500000000000004","0.072","-0.16857894736842105","-1.0323561643835617","7.413","-0.016","0.013","0.032","-0.064","inactive"
"-0.004","-6.081081081081096e-4","-0.002","-0.4650526315789474","0.4074931506849315","13.789","0.001","0.014","0.050","0.109","inactive"
"0.001","-0.029554054054054046","0.014","-1.315552631578947","-0.3433561643835616","15.123","0.005","0.009","0.049","0.100","inactive"
"-0.003","-0.006999999999999998","-0.003","-6.39692105263158","2.717027397260273","11.450","0.000","0.007","0.049","0.095","inactive"
"?","?","?","?","?","?","?","?","?","?","inactive"
"-0.008","-0.00818918918918919","0.004","-6.202394736842106","1.999068493150686","8.891","-0.005","0.016","0.046","0.105","inactive"
"-0.011","-0.006459459459459459","0.022","-6.037447368421053","1.4306164383561653","6.162","-0.011","0.015","0.038","0.102","inactive"
"?","?","?","?","?","?","?","?","?","?","inactive"
"-0.010","-0.09025675675675678","0.031","-9.249973684210527","0.4164520547945203","9.941","-0.009","0.007","0.043","0.104","inactive"
"-0.003","0.0038513513513513523","-0.001","-6.099263157894736","2.5016712328767126","10.584","-0.002","0.015","0.045","0.093","inactive"
"-0.014","-0.043216216216216206","0.058","-4.031315789473685","0.5119589041095889","8.993","-0.031","0.000","-0.003","-0.069","inactive"
"?","?","?","?","?","?","?","?","?","?","inactive"
"-0.003","-0.007972972972972975","-0.002","-0.6947105263157897","0.16453424657534246","13.962","-0.004","0.013","0.041","0.092","inactive"
"-0.007","-0.0012027027027027033","-0.006","-0.3418947368421053","0.6169726027397262","13.410","-0.003","0.016","0.048","0.106","inactive"
"0.000","0.01187837837837838","0.014","-0.46471052631578935","0.7738493150684932","15.426","0.004","0.014","0.048","0.099","inactive"
"-0.022","-0.025297297297297298","0.074","0.40957894736842104","-0.22320547945205474","6.121","-0.021","0.016","0.027","-0.063","inactive"
"0.001","0.015121621621621622","0.019","-0.3015526315789475","0.7571780821917807","16.158","0.006","0.013","0.049","0.100","inactive"
"0.000","0.01263513513513514","0.015","-0.4471842105263157","0.7956301369863014","15.646","0.004","0.013","0.048","0.099","inactive"
"-0.005","0.002351351351351351","-0.002","-0.3710789473684211","0.6723287671232876","13.987","-0.002","0.014","0.046","0.093","inactive"
"-0.013","-0.015297297297297296","0.031","-0.39334210526315777","0.20616438356164382","10.879","-0.020","0.011","0.022","0.100","inactive"
"-0.018","-0.025189189189189182","0.058","-0.2179999999999999","-0.24273972602739724","7.763","-0.027","0.009","0.009","0.090","inactive"
"-0.005","0.005040540540540541","-0.005","-0.5388421052631579","0.5119041095890411","13.752","-0.004","0.014","0.043","0.090","inactive"
"-0.007","0.0012567567567567553","-0.012","-0.45413157894736844","0.7382054794520547","13.379","-0.007","0.014","0.039","0.106","inactive"
"-0.003","0.004851351351351352","0.002","-0.39386842105263165","0.6145616438356164","14.457","-0.000","0.015","0.048","0.095","inactive"
"0.001","0.012729729729729734","0.016","-0.47357894736842104","0.786082191780822","15.551","0.004","0.014","0.049","0.100","inactive"
"-0.007","0.0018378378378378377","-0.009","-0.37665789473684225","0.6188767123287672","13.301","-0.005","0.015","0.043","0.106","inactive"
"-0.005","0.004162162162162161","-0.007","-0.34997368421052627","0.6453698630136986","13.734","-0.004","0.014","0.043","0.106","inactive"
"-0.018","-0.02393243243243243","0.062","-0.2888684210526316","-0.5043013698630137","7.718","-0.026","0.012","0.014","-0.060","inactive"
"-0.008","-0.00681081081081081","0.009","-0.40760526315789475","0.5026986301369863","12.391","-0.011","0.014","0.034","0.104","inactive"
"-0.002","0.005905405405405407","0.005","-0.37721052631578933","0.6711780821917807","14.702","0.000","0.014","0.046","0.093","inactive"
"-0.000","0.012175675675675677","0.015","-0.42913157894736836","0.7986849315068494","15.536","0.004","0.014","0.048","0.099","inactive"
"-0.015","-0.01936486486486486","0.047","-0.287421052631579","-0.015123287671232884","9.275","-0.024","0.009","0.011","0.091","inactive"
"-0.008","-0.007743243243243243","0.007","-0.5391052631578946","0.47443835616438346","12.200","-0.013","0.012","0.031","0.100","inactive"
"-0.008","0.001702702702702702","-0.005","-0.43276315789473674","0.5606438356164384","12.980","-0.005","0.016","0.045","0.105","inactive"
"-0.013","-0.00902702702702703","0.011","0.5577368421052631","0.90913698630137","12.095","-0.012","0.020","0.041","0.102","inactive"
"-0.009","-0.025621621621621612","-0.031","1.1488421052631579","1.0887534246575343","11.383","-0.045","-0.022","0.023","0.100","inactive"
"-0.006","-0.016824324324324316","-0.019","-0.6823684210526315","0.9394794520547942","11.375","-0.057","-0.003","0.019","0.094","inactive"
"-0.004","0.002202702702702701","-0.000","-0.5788157894736843","0.5298356164383561","14.190","-0.002","0.013","0.045","0.092","inactive"
"-0.021","-0.010554054054054057","0.005","0.2069736842105263","0.9573835616438353","15.735","-0.011","-0.012","0.055","0.130","inactive"
"-0.012","-0.014459459459459457","-0.003","0.26815789473684215","0.5233972602739727","11.969","-0.021","0.022","0.037","0.105","inactive"
"-0.038","-0.05528378378378378","0.001","-1.0417631578947366","0.11912328767123302","10.879","-0.047","-0.028","0.023","0.119","inactive"
"0.001","0.0117972972972973","0.026","-0.6812894736842104","0.7942876712328769","17.112","0.001","-0.017","0.054","0.108","inactive"
